state,year,12_17,18_25,26_plus,se_12_17,se_18_25,se_26_plus,rml
North Carolina,2012,9.34,39.55,28.41,0.9693877551020408,1.8852040816326532,1.645408163265306,never
North Dakota,2012,11.3,45.2,28.62,1.066326530612245,1.8775510204081631,1.645408163265306,never
Ohio,2012,11.57,46.18,32.46,0.5943877551020409,1.0535714285714293,0.918367346938775,never
Oklahoma,2012,12.33,46.83,35.94,1.1964285714285714,2.010204081632654,1.841836734693879,never
Oregon,2012,8.91,39.04,26.29,0.9515306122448979,1.8698979591836749,1.584183673469388,before
Pennsylvania,2012,11.4,43.23,29.92,0.6530612244897961,1.081632653061225,0.9081632653061221,never
Rhode Island,2012,9.97,40.49,27.7,1.0510204081632655,1.8673469387755104,1.6377551020408159,never
South Carolina,2012,12.18,43.86,33.9,1.1301020408163265,1.8035714285714286,1.7806122448979584,never
South Dakota,2012,12.4,48.23,31.29,1.1683673469387756,2.020408163265307,1.6224489795918375,never
Tennessee,2012,11.47,42.99,33.68,1.1147959183673468,1.8571428571428574,1.721938775510204,never
Texas,2012,8.09,35.72,24.71,0.5076530612244898,1.0229591836734688,0.8775510204081627,never
Utah,2012,6.24,25.1,19.7,0.8494897959183672,1.7525510204081636,1.4591836734693875,never
Vermont,2012,13.45,47.56,26.73,1.2219387755102042,1.8903061224489806,1.653061224489796,never
Virginia,2012,8.68,38.05,24.96,0.8877551020408164,1.85204081632653,1.4795918367346932,never
Washington,2012,9.4,39.58,24,0.9948979591836733,1.7551020408163271,1.456632653061224,after
West Virginia,2012,15.17,51.38,37.4,1.267857142857143,1.7882653061224503,1.7168367346938769,never
Wisconsin,2012,9.63,39.99,27.05,1.0102040816326527,1.8061224489795915,1.6683673469387763,never
Wyoming,2012,13.44,48.84,31.87,1.1709183673469388,1.9540816326530603,1.6658163265306116,never
Alabama,2013,8.82695445,42.17596907,32.49927143,0.9054059336734693,1.9080989974489795,1.7531770714285706,never
Alaska,2013,10.12915978,41.91555238,30.69579482,1.0496382448979595,1.92743625255102,1.7817503698979587,before
Arizona,2013,7.114720350000001,35.29086754,23.78774725,0.8345003010204081,1.941726357142857,1.6124348341836736,never
Arkansas,2013,10.632691939999999,42.18766445,34.62781623,1.0409489234693876,1.8372479183673462,1.861016339285716,never
California,2013,5.6639379199999995,29.18886939,18.90385322,0.4374306352040817,0.9797622780612238,0.79439405867347,before
Colorado,2013,8.77921446,43.714068299999994,27.4088569,0.9707331964285715,2.009513512755102,1.5954815229591834,after
Connecticut,2013,6.9071459299999995,34.08951984,21.61246377,0.7837299821428572,1.9422392729591846,1.4446281938775505,never
Delaware,2013,8.94317291,39.7140817,28.46335024,0.9133218367346938,1.8814546122448974,1.6510658316326534,never
Florida,2013,7.272101189999999,34.459536140000004,23.915754380000003,0.507904,0.9959167602040819,0.8851783316326529,never
Georgia,2013,8.31746868,36.74109807,27.52913928,0.8678630969387752,1.8795327142857134,1.7578561301020401,never
Hawaii,2013,7.9108642300000005,31.670471560000003,19.77907073,0.9459682908163266,1.8517497066326547,1.410969022959184,never
Idaho,2013,8.04393859,35.28046529,25.57950586,0.9068529234693877,1.7939139413265308,1.6469734846938773,never
Illinois,2013,7.5071119699999995,38.7597257,26.35045117,0.48297694642857114,1.0141522397959168,0.8921936045918375,never
Indiana,2013,10.32373587,45.00130566,32.917908829999995,1.0231598520408163,1.8867911173469383,1.7384466734693866,never
Iowa,2013,9.33058625,43.22634669,26.90184238,0.9662904005102042,1.8712802193877551,1.6100487448979601,never
Kansas,2013,8.81156086,41.68191546,28.33314862,0.8885899719387754,1.8899155969387758,1.656632535714286,never
Kentucky,2013,12.01277273,48.93835154,35.84683716,1.080594352040816,1.8419880178571402,1.6895131377551007,never
Louisiana,2013,10.74939629,40.21942592,32.31281927,1.058460352040816,1.8942018061224477,1.704281533163265,never
Maine,2013,9.01912839,42.363501050000004,26.752409510000003,0.9155498698979594,1.8210731556122457,1.6783234464285717,before
Maryland,2013,6.63578821,35.134199640000006,21.75576875,0.7414611734693876,1.8612459668367343,1.4726473724489793,never
Massachusetts,2013,7.88746717,34.03169337,22.57046836,0.8345570841836734,1.8034520127551021,1.4738004515306133,before
Michigan,2013,9.654060000000001,41.352142390000004,30.09771021,0.5498819132653057,1.0000772091836747,0.9175208852040819,never
Minnesota,2013,8.85598359,43.32814083,26.22951484,0.9170745510204082,2.0168281632653056,1.5748089387755102,never
Mississippi,2013,12.26825121,47.133949609999995,38.06506094,1.2214622933673467,1.8674202525510215,1.9060591301020406,never
Missouri,2013,11.410032119999999,45.225029379999995,34.239152239999996,1.0129584362244897,1.8190466020408165,1.7991040204081648,never
Montana,2013,11.957388139999999,46.89485259,30.63060588,1.0754523673469385,1.8932337704081637,1.663465844387756,never
Nebraska,2013,9.166238159999999,40.6061434,26.016783160000003,0.9319979413265306,1.8450330204081615,1.6022642270408158,never
Nevada,2013,8.30460021,37.96133176,28.033365760000002,0.8971829872448981,1.944400971938776,1.745947122448979,before
New Hampshire,2013,9.44651547,41.915655550000004,24.782057860000002,0.945509625,1.871850538265305,1.4961339693877556,never
New Jersey,2013,6.74972834,33.13390635,20.117766919999998,0.7731214872448977,1.8428093775510208,1.479264459183673,never
New Mexico,2013,10.11359984,42.24662883,27.075189690000002,1.1010550892857147,1.9323805229591846,1.7298576326530613,never
New York,2013,7.20977356,34.35545922,24.011659129999998,0.49030499744897954,1.023954721938776,0.9069428801020404,never
North Carolina,2013,7.97146931,37.94238119,27.487942859999997,0.8812223954081633,1.801156563775511,1.733541448979592,never
North Dakota,2013,11.13814391,46.478833939999994,29.6145166,1.0207685739795918,1.986477790816326,1.6034202729591844,never
Ohio,2013,10.15800652,43.731746300000005,32.16667333,0.5657278112244899,1.0156768979591844,0.920911293367347,never
Oklahoma,2013,9.8525913,46.87248904,36.266417159999996,0.9826009489795919,1.9705844132653059,1.8507886607142847,never
Oregon,2013,8.73094391,36.269955939999996,27.499961360000004,0.9538925739795922,1.8465833316326536,1.6393127831632641,before
Pennsylvania,2013,10.68421713,43.50572137,29.57245862,0.5908130459183671,1.0268695816326532,0.8693434872448971,never
Rhode Island,2013,8.51766862,37.78209495,26.86994111,0.9093379489795919,1.8829219489795925,1.652523323979591,never
South Carolina,2013,9.9061093,42.50066579,30.99137981,0.9199102602040816,1.9403129005102053,1.660254079081632,never
South Dakota,2013,9.82424305,45.20623404,30.946822159999996,0.9766858112244895,1.9431727448979597,1.629340002551019,never
Tennessee,2013,10.34701862,40.346630909999995,32.09663491,0.9799444515306124,1.7606588010204072,1.7357960943877544,never
Texas,2013,7.0240187800000005,34.73716918,24.427497879999997,0.48882908163265343,1.0079774183673476,0.8403466122448985,never
Utah,2013,5.94988133,25.93828781,21.62237631,0.785501926020408,1.6836918954081639,1.6122393571428564,never
Vermont,2013,11.13732311,45.070111829999995,25.86233696,1.1008051479591838,1.9302544846938758,1.650703964285715,never
Virginia,2013,8.585651780000001,38.98481406,27.94968792,0.8581775204081632,1.8919908239795924,1.5313890510204071,never
Washington,2013,8.32658467,37.66390818,24.01760512,0.8342272551020408,1.8150320076530602,1.4912937474489798,after
West Virginia,2013,12.83623793,48.85263122,38.66401733,1.0773593622448974,1.82968519642857,1.7157021760204085,never
Wisconsin,2013,9.59183621,38.68861932,28.474362749999997,0.9720716811224491,1.781405099489796,1.7083565561224496,never
Wyoming,2013,11.9710914,48.61235447,32.55665644,1.096097408163265,1.9430961071428572,1.6929623571428565,never
Alabama,2014,8.43,43.37,32.43,0.9872448979591837,1.9056122448979589,1.6479591836734697,never
Alaska,2014,10.73,41.11,29.59,1.2193877551020407,1.9540816326530603,1.6071428571428583,after
Arizona,2014,6.81,32.74,22.28,0.8188775510204082,1.862244897959184,1.4515306122448983,never
Arkansas,2014,10.89,43.57,37.31,1.1096938775510203,1.9183673469387745,1.7193877551020413,never
California,2014,5,27.64,18.4,0.43112244897959195,0.9693877551020401,0.7474489795918366,before
Colorado,2014,8.94,40.85,25.19,1.0612244897959184,1.9464285714285703,1.5102040816326536,after
Connecticut,2014,6.83,35.61,20.56,0.8596938775510202,2.0510204081632644,1.3494897959183672,never
Delaware,2014,8.15,40.67,28.76,0.9540816326530616,1.8954081632653061,1.6658163265306125,never
Florida,2014,6.62,32.96,24.78,0.4948979591836736,1.0459183673469383,0.8852040816326527,never
Georgia,2014,6.94,35.94,26.39,0.7576530612244899,1.6862244897959182,1.5127551020408163,never
Hawaii,2014,6.65,30.91,20.48,0.8698979591836735,1.9642857142857142,1.428571428571429,never
Idaho,2014,8.27,35.33,25.25,0.961734693877551,1.85204081632653,1.5025510204081625,never
Illinois,2014,6.66,36.8,25.74,0.5433673469387755,1.204081632653061,0.9158163265306122,never
Indiana,2014,9,43.26,30.05,0.9668367346938775,1.931122448979592,1.5994897959183674,never
Iowa,2014,9.41,40.75,27.38,1.0408163265306123,1.8647959183673475,1.5433673469387756,never
Kansas,2014,8.85,41.19,27.37,0.9591836734693877,1.862244897959183,1.584183673469388,never
Kentucky,2014,10.87,45.48,34.97,1.048469387755102,1.8596938775510201,1.6964285714285712,never
Louisiana,2014,9.71,40.79,30.2,1.0739795918367347,1.920918367346939,1.584183673469387,never
Maine,2014,8.89,40.67,25.92,1.0025510204081634,1.9183673469387745,1.5637755102040822,before
Maryland,2014,5.97,32.66,21.97,0.7448979591836735,1.8316326530612244,1.4387755102040818,never
Massachusetts,2014,6.6,34.43,20.83,0.798469387755102,1.8750000000000004,1.4005102040816333,before
Michigan,2014,8.17,39.45,29.18,0.6122448979591836,1.1811224489795926,0.9489795918367344,never
Minnesota,2014,7.53,39.8,26.54,0.8724489795918368,1.8954081632653061,1.540816326530613,never
Mississippi,2014,10.34,44.1,34.98,1.0918367346938773,1.9642857142857133,1.7551020408163263,never
Missouri,2014,10.56,46.33,33.67,1.0816326530612241,1.964285714285715,1.688775510204082,never
Montana,2014,9.44,41.88,28.48,0.9770408163265304,1.8750000000000004,1.6096938775510201,never
Nebraska,2014,9.04,41.84,27.94,0.9795918367346941,1.931122448979592,1.558673469387756,never
Nevada,2014,7.61,34.78,27.49,0.9183673469387754,1.880102040816327,1.60204081632653,before
New Hampshire,2014,8.99,41.88,23.28,0.9515306122448979,1.9234693877551037,1.4489795918367347,never
New Jersey,2014,7.17,31.38,21.72,0.7729591836734695,1.6836734693877555,1.3010204081632648,never
New Mexico,2014,7.86,39.77,26.31,0.8979591836734695,1.9974489795918364,1.5561224489795913,never
New York,2014,5.9,31.18,24,0.47959183673469385,1.1377551020408174,0.8647959183673462,never
North Carolina,2014,7.33,35.73,26.08,0.8086734693877551,1.7780612244897958,1.5357142857142856,never
North Dakota,2014,10.38,45.07,29.03,1.1071428571428572,1.9158163265306118,1.4668367346938775,never
Ohio,2014,9.37,42.46,31.96,0.6658163265306121,1.229591836734694,0.9744897959183675,never
Oklahoma,2014,11,46.66,34.71,1.1964285714285718,1.9872448979591835,1.7346938775510197,never
Oregon,2014,8.66,35.38,25.76,0.9591836734693879,1.808673469387755,1.5433673469387748,after
Pennsylvania,2014,9.14,40.37,27.23,0.6198979591836734,1.1632653061224496,0.943877551020408,never
Rhode Island,2014,6.8,35.37,23.98,0.8673469387755101,1.9897959183673473,1.5459183673469394,never
South Carolina,2014,7.68,39.19,29.53,0.8545918367346939,1.8877551020408179,1.584183673469387,never
South Dakota,2014,10.02,41.42,28.19,1.0790816326530615,2.017857142857142,1.558673469387755,never
Tennessee,2014,9.86,41.93,29.68,0.9464285714285712,1.9948979591836735,1.6096938775510201,never
Texas,2014,5.88,34.02,24.39,0.4668367346938776,1.0943877551020416,0.8112244897959192,never
Utah,2014,5.25,23.6,18.52,0.7959183673469387,1.8061224489795924,1.3928571428571426,never
Vermont,2014,9.32,41.14,24.97,1.0561224489795917,1.9846938775510208,1.594387755102041,never
Virginia,2014,7.74,37.45,28.18,0.8316326530612245,1.7448979591836726,1.4770408163265314,never
Washington,2014,7.7,34.55,24.37,0.826530612244898,1.887755102040817,1.3698979591836729,after
West Virginia,2014,12.46,50.63,37.71,1.1632653061224492,2.0816326530612255,1.6658163265306125,never
Wisconsin,2014,9.3,39.12,28.01,1,1.913265306122449,1.5739795918367343,never
Wyoming,2014,10.87,44.17,31.79,1.1173469387755104,2.0280612244897966,1.5663265306122442,never
Alabama,2015,7.78156954,42.26864877,31.20646211,0.9376430637755103,1.9025696275510189,1.476914747448979,never
Alaska,2015,9.87297963,42.60845128,32.29890954,1.1444239515306125,2.1218570229591838,1.5094409209183677,after
Arizona,2015,6.176850460000001,31.22515828,23.088565680000002,0.7908345153061224,1.863583762755102,1.2763981632653056,never
Arkansas,2015,9.67378717,41.50373489,35.826933770000004,1.0355425229591837,1.9907307193877561,1.5776016020408155,never
California,2015,4.29499331,25.83949801,18.20055949,0.3849882857142857,0.955024165816326,0.6302851173469393,before
Colorado,2015,7.02364543,36.387236830000006,25.12355684,0.8705111045918364,1.9709498443877547,1.3796857551020405,after
Connecticut,2015,6.3949934299999995,35.70687523,21.474545759999998,0.8402593469387758,2.0997905586734693,1.353770943877551,never
Delaware,2015,6.77450389,37.20061838,26.763136760000002,0.829752882653061,2.0247475025510213,1.4435937066326527,never
Florida,2015,5.16829519,29.749178320000002,23.39548753,0.46523979591836734,1.0647172653061237,0.8367257346938761,never
Georgia,2015,6.10349788,35.21412187,27.065140250000002,0.6790533341836732,1.5244393545918355,1.1455708520408165,never
Hawaii,2015,5.08895809,28.22179864,19.30680762,0.7145876147959184,1.8997697168367345,1.229999829081633,never
Idaho,2015,7.15354066,31.66333094,22.50012568,0.9186637295918365,1.8634314897959168,1.2771228061224493,never
Illinois,2015,5.92875594,34.271870560000004,24.428157950000003,0.5533702678571428,1.306272124999999,0.8942891275510204,never
Indiana,2015,9.04620248,42.64554642,31.55394586,1.0120758469387756,1.897833841836735,1.5042385867346941,never
Iowa,2015,9.11533154,37.246703939999996,27.302304059999997,1.0708452933673471,1.904799599489794,1.388887448979591,never
Kansas,2015,7.74920684,34.602517739999996,25.141142440000003,0.9337365153061227,1.9231303214285713,1.339122979591837,never
Kentucky,2015,10.40476432,44.58150121,35.65618583,1.135862010204082,2.0071950510204077,1.6093105025510193,never
Louisiana,2015,7.9214341699999995,39.92907463,32.4138819,0.9155549081632656,1.899565548469389,1.518260839285715,never
Maine,2015,8.43074915,38.25768368,24.18097119,0.9951007295918366,2.03628694132653,1.3797218443877555,before
Maryland,2015,6.05048399,33.98217912,24.21210364,0.7687314744897961,1.943333341836735,1.4191452525510204,never
Massachusetts,2015,5.975460979999999,32.06092262,20.383997049999998,0.7820237117346943,1.9278212066326528,1.2600512806122455,before
Michigan,2015,7.56740511,37.86204072,27.742737140000003,0.6621233010204083,1.3062044056122462,0.9586753469387757,never
Minnesota,2015,6.684856610000001,35.55177027,25.857593159999997,0.8062788112244896,1.914509604591838,1.4281790255102034,never
Mississippi,2015,8.917362619999999,38.62481774,33.55741909,1.064413448979592,2.105904966836736,1.5069661964285717,never
Missouri,2015,9.2764612,44.21766366,31.13560424,1.0043417729591841,1.90893600255102,1.4844446352040823,never
Montana,2015,9.49760502,40.702649619999995,27.13566864,1.0360678545918365,1.8980625918367364,1.4571389489795912,never
Nebraska,2015,7.4709226300000005,37.68845708,27.969889060000003,0.9211652704081632,2.001338140306122,1.427811479591837,never
Nevada,2015,6.94085982,32.71734576,25.65351083,0.8771572602040817,2.0031330867346946,1.414580275510204,before
New Hampshire,2015,8.40440841,39.575747039999996,24.41783761,0.9245943265306127,1.8872988239795918,1.3640555280612237,never
New Jersey,2015,5.32645721,30.94761864,21.002869,0.5889494668367349,1.5207197857142845,1.1161451020408164,never
New Mexico,2015,6.25923857,35.47042321,24.46398192,0.8146558698979589,2.002709533163265,1.375406204081632,never
New York,2015,5.70477073,29.46639862,24.00110482,0.5118221836734693,1.1613992270408167,0.8283110433673466,never
North Carolina,2015,5.9645259,35.77354856,26.45648492,0.6650647142857142,1.6249689285714293,1.1859399770408166,never
North Dakota,2015,9.83127335,42.37692495,29.9800791,1.0642535025510207,1.881469566326531,1.3570898877551005,never
Ohio,2015,7.8599209000000005,42.53957065,30.925785500000003,0.6562187219387757,1.4148959464285713,0.9930798443877544,never
Oklahoma,2015,10.22363204,42.70855893,33.0550361,1.2581412219387758,2.0560655943877553,1.5618741964285703,never
Oregon,2015,7.00988022,34.15972275,22.41122448,0.8793116198979591,1.7988091887755084,1.2434578239795915,after
Pennsylvania,2015,7.2357040999999995,37.539645,26.88776308,0.6447376938775509,1.2924945076530603,0.9755005331632649,never
Rhode Island,2015,5.85513294,34.58396806,23.28517412,0.7725465306122449,2.1336292423469376,1.3925682576530627,never
South Carolina,2015,7.11125453,40.55768365,28.97712938,0.8569525102040819,1.9600752295918367,1.3705548112244899,never
South Dakota,2015,9.19851091,41.55065938,27.9993176,1.0085513852040817,1.968994553571431,1.3736258239795927,never
Tennessee,2015,7.85046254,39.748992,29.31297008,0.8677338112244901,1.9925215892857135,1.4409740510204065,never
Texas,2015,5.73865931,31.14399524,24.133565909999998,0.5034853469387756,1.141622801020409,0.7841657831632655,never
Utah,2015,3.70417299,19.62622768,16.48984309,0.6918225331632653,1.7339251454081637,1.179120540816327,never
Vermont,2015,8.13401986,42.38419795,26.78329996,0.9390531785714283,2.1727249285714305,1.4403266377551032,never
Virginia,2015,6.0569881,34.37079969,25.68199336,0.6960627933673469,1.6622998290816322,1.134193147959184,never
Washington,2015,6.32100855,31.00125279,22.46298371,0.798681767857143,1.8836681658163275,1.2919603316326538,after
West Virginia,2015,12.55000313,50.8384089,37.93128708,1.2041831760204083,2.0712470102040834,1.6978677525510208,never
Wisconsin,2015,7.962194879999999,36.14377805,25.6405772,0.9611233239795917,1.9227375433673457,1.4234554795918366,never
Wyoming,2015,10.58807373,42.10452206,31.52721975,1.1702004897959182,2.1277477142857144,1.5674274642857144,never
Alabama,2016,7.6492756902555055,36.25650916559874,30.086751956971202,0.8134653997838787,1.8518100471938201,1.4166452862178507,never
Alaska,2016,9.68306640804428,37.948133885260575,30.779725535143825,1.0780351386321434,1.90062187267493,1.4738425363192378,after
Arizona,2016,4.351024043836809,30.191004466386694,22.289649495686014,0.553730209699809,1.7807417414599227,1.2718698323561233,never
Arkansas,2016,7.403539118251312,36.63999092939984,33.49881736593611,0.8118480827029344,1.8840662296587427,1.529155763285522,never
California,2016,3.910067463630204,23.1028363984398,17.489515295455643,0.345864586758747,0.9028349546167417,0.613649514193911,after
Colorado,2016,4.63575202901722,32.83462413851008,21.156043326598102,0.6222003876665201,1.9592776506405256,1.2155215700858506,after
Connecticut,2016,5.401013613304282,33.852412385410936,22.33464765039948,0.6819086368594364,2.021561389007732,1.3689759566773845,never
Delaware,2016,4.684667318687602,29.861288612271675,23.374426540427244,0.5762029979317189,1.8407588274211188,1.3733982602234762,never
Florida,2016,4.443832103901127,26.374753795685358,21.386753133220584,0.43441955858049996,1.069401307297754,0.749800368715552,never
Georgia,2016,5.816257535105652,31.562042182998525,26.101229697055977,0.6015720879176044,1.5547379604827998,1.1391689946701538,never
Hawaii,2016,4.044917895322653,25.726053785763902,18.71635066708234,0.5802077907862256,1.6678830393109831,1.21502939074536,never
Idaho,2016,5.703235819237134,31.231366819919803,21.499741316373697,0.7292950479025743,1.8497906465966156,1.2274863070112076,never
Illinois,2016,6.039486319331802,31.531912397282102,23.347328403270783,0.5323340420684667,1.2902190917295728,0.8801465686645594,never
Indiana,2016,7.729165438355986,37.35448341957965,29.890854131680005,0.8464667882248407,1.8993655125413893,1.477682221022772,never
Iowa,2016,6.54059774469822,37.94222429305278,28.479999240630015,0.7359597646216154,1.9158719157139255,1.4437839853672454,never
Kansas,2016,5.860454776872881,32.223990915744835,25.714844644495926,0.6792218340287471,1.8889179508377045,1.2998893896924202,never
Kentucky,2016,9.607487305954848,43.425504368536345,35.707980929339264,0.9716526247632309,2.0478181762382173,1.4808032198533723,never
Louisiana,2016,7.940393251942587,35.73600711920417,32.51730863726514,0.8892195170568559,1.8495129505570382,1.4383974995250166,never
Maine,2016,8.323055925100528,35.170577416770776,24.25518142150371,0.9548339468972081,1.9443846742826998,1.3815885643108254,after
Maryland,2016,5.5708914212859035,31.950572239715385,22.379211247483543,0.6685720129977051,1.9041143520709325,1.2550489974108876,never
Massachusetts,2016,4.785666980566421,31.025248545214552,20.298606665730713,0.6200243922262909,1.9453032311533953,1.2203630843471955,after
Michigan,2016,6.634842835699906,34.003817808666454,27.957200840344893,0.5432610671841733,1.211192117958503,0.9510708905238423,never
Minnesota,2016,5.629517662185872,33.81853178550989,24.110028154351458,0.67150803934108,1.8349206932163957,1.3287604949390086,never
Mississippi,2016,8.112740042794995,35.01178547894527,32.88173364183478,0.8757633129434901,1.8708493523563692,1.5655166522797426,never
Missouri,2016,8.452933014863659,38.90985720753337,30.45813863170351,0.905818559744746,1.9199777802815672,1.4778448377569946,never
Montana,2016,10.130205704346325,38.89744937899357,29.21730696354074,1.0300437062286913,1.9151328334285918,1.4860102919351124,never
Nebraska,2016,5.2006732901913155,33.89414790732717,27.689022477764503,0.6542380764998049,1.9801280213003203,1.4311830300688362,never
Nevada,2016,5.506483061746098,28.557222710641383,24.8099723911307,0.7002426236508846,1.9059235967981436,1.3972687086170934,after
New Hampshire,2016,6.97021007463298,36.02032518449793,24.30651861524483,0.8167228669140663,1.925737508159624,1.3305186501921797,never
New Jersey,2016,4.637727639093161,30.266133321115863,19.307187099963798,0.516557595842035,1.619240583282145,1.0537470616270765,never
New Mexico,2016,4.814474881091357,34.502189404722664,25.93287293255272,0.6440501013067982,1.8704662265589633,1.4812002264930386,never
New York,2016,4.891308274998648,28.25970658068448,22.847800972183535,0.43079075459147226,1.0811925664655098,0.7945020293339622,never
North Carolina,2016,5.887198769851566,35.78904995868217,26.820802630810114,0.6364954400052069,1.613809142120916,1.1030001636361848,never
North Dakota,2016,7.511420230153554,38.367443782782274,29.329667630026567,0.8666722703370263,1.949950259883575,1.4312768770358464,never
Ohio,2016,6.940257021856058,39.07046085733317,30.80773626493196,0.5645752978021191,1.3097126557866907,0.981763958951183,never
Oklahoma,2016,7.312166824088989,35.49771730958405,33.1881171894079,0.8132479527939002,2.0418326908807307,1.5869126790375225,never
Oregon,2016,6.17800626601999,34.41149286319844,22.733294752845477,0.719660187979294,1.8667248143465054,1.2186549248769594,after
Pennsylvania,2016,6.355659410129194,36.17329808191437,27.744103108410734,0.5385058947397818,1.293114627389412,0.9417528150099953,never
Rhode Island,2016,6.165712913294964,33.615159845928154,24.338663886745234,0.748683145989811,2.0086548290478348,1.4418563072085897,never
South Carolina,2016,7.367721226232379,38.97465732348214,28.567882898638487,0.80522226610869585,1.9805280253362336,1.392452633948134,never
South Dakota,2016,8.318261449595227,39.584292912194975,29.804582294615255,0.9704494225432906,1.8934005287156528,1.4844588070164109,never
Tennessee,2016,7.475060597356453,36.39722267341109,32.13440112466673,0.8267033146973193,1.7947742851731836,1.4607653112176764,never
Texas,2016,4.4247305030926745,28.85987242460551,24.709296094972732,0.4339056577650628,1.1009369468993089,0.7868136672282099,never
Utah,2016,3.356830995801304,21.300000648412425,16.217832139750826,0.588534962774565,1.751678951216028,1.1339756063716357,never
Vermont,2016,8.589560473691424,43.902945376099986,27.15912336119826,0.9708593971455463,2.342308980396308,1.4430463055587177,never
Virginia,2016,5.6299312486362805,32.2950274419008,24.518512665469625,0.5896015401797301,1.5207443353940346,1.0533154642156377,never
Washington,2016,5.379234290290213,29.788384740957547,20.04937408528252,0.6553678089099466,1.7612245019275883,1.3112643130778985,after
West Virginia,2016,12.37817711408111,44.32880237209362,40.00933697965133,1.1851097873563827,1.9788832391727404,1.7118842264491987,never
Wisconsin,2016,6.207237065238125,32.177649961761325,26.583016566297346,0.733223519437121,1.760141755940809,1.4287547606780813,never
Wyoming,2016,8.0885569986372,40.2128044897562,29.11194999889208,0.9180795672387594,2.0525813915028923,1.4863553397422995,never
Alabama,2017,7.895651509757068,35.28219632506959,31.90871040361521,0.8891134107555198,1.931858402389705,1.4858261203721235,never
Alaska,2017,8.685971536705917,34.773401635095276,27.665340843347675,1.0250538505427436,1.9554886514683045,1.4508099344568306,after
Arizona,2017,3.604643467773019,27.986998913768886,22.221709845618175,0.5106342186329662,1.942059096726004,1.3604486803409241,never
Arkansas,2017,7.517360428929942,33.90209943801474,33.01319457578707,0.8453689085174849,1.9497210960681053,1.5711913006121114,never
California,2017,3.4506932357676545,20.561623943930098,17.022384842430714,0.3510032659580441,0.9342550937813341,0.6025703093470376,after
Colorado,2017,4.664568368824229,32.03076864545956,20.030550891192117,0.6186616880620016,1.9648303941303147,1.1763036572283305,after
Connecticut,2017,4.132380227132558,31.677461409295216,21.518680413942327,0.5544457487976667,1.9322953054197831,1.357139835925512,never
Delaware,2017,4.016930087218632,27.738746715131274,22.79735310577657,0.5368837082351252,1.8450132893828246,1.317736696285523,never
Florida,2017,4.620673858706678,25.506771103617172,21.36074677765672,0.4250396646263651,1.122561440109155,0.7669528511915772,never
Georgia,2017,5.454781068438793,30.45827142991781,25.451219064900076,0.6244948921642375,1.510708095278744,1.1195202011736207,never
Hawaii,2017,3.412235212347323,25.144876671877963,17.40223233500034,0.49680015589311505,1.819603618164558,1.1656776920598946,never
Idaho,2017,5.9904331247327915,32.96334512103924,23.28763137155712,0.7522106390146078,1.9156877686172296,1.3237662179518876,never
Illinois,2017,5.208152875589642,29.087843744112867,23.44552374068598,0.4879308586374284,1.3159171611089777,0.9195770105228731,never
Indiana,2017,6.4311559013857655,33.285635747828586,28.256787616369984,0.7506278752073094,1.9146263776274763,1.3624986534769312,never
Iowa,2017,5.01101543981559,37.21672992571662,27.051863387170528,0.6574287569050041,1.8977191598519647,1.4458479691758113,never
Kansas,2017,5.373554753542033,31.73378120717417,26.045206480195205,0.6567004296488477,1.838123409276755,1.3728893549600405,never
Kentucky,2017,9.608264276610601,40.64117973198263,35.45253256860622,1.0081699216119175,1.9712571271388029,1.5552619757443698,never
Louisiana,2017,6.8962190279327595,34.52184249151753,32.34409040438334,0.801296810273025,1.9939277584402486,1.4888072865759525,never
Maine,2017,7.904823946641473,35.20705611000522,24.302352865878714,0.903261279933759,1.9704444483340526,1.441800247940718,after
Maryland,2017,4.452593542296251,26.095660799873137,19.693341861626173,0.5906571608832022,1.7501041451322659,1.2092061504252802,never
Massachusetts,2017,4.313222554608538,29.16230611858545,20.96503481631955,0.5771369152465073,1.87787123003581,1.3027974206207091,after
Michigan,2017,5.518063255741341,30.319780642514242,27.912929774352786,0.5099969677291096,1.2156058774287806,0.9980838162390505,never
Minnesota,2017,5.243673456313443,34.4381857303714,23.01122078892966,0.6558594046858729,1.9102354161449266,1.2154595960249226,never
Mississippi,2017,7.617767047113408,33.80999178503557,33.95449319440691,0.870735012805684,2.000924189753616,1.565729607618247,never
Missouri,2017,7.268376727013118,31.326426355898434,28.71493084668726,0.8491079408958664,1.882919514975784,1.3961607468548338,never
Montana,2017,8.329302920483189,38.198799156341664,27.36439092656862,0.9155211186947037,1.9207141896872617,1.4298827764397515,never
Nebraska,2017,4.962006253677793,35.902858078691814,27.398793815944845,0.624335395179536,2.011779574830409,1.4081907112234073,never
Nevada,2017,4.611041843005399,27.748240805263364,25.8421540967801,0.6016705219474046,1.8513079036336162,1.4122302570369345,after
New Hampshire,2017,6.376726802659697,33.52760185259109,22.43089872384301,0.7754063004913919,1.883691921643552,1.2874269317963403,never
New Jersey,2017,4.135877157020335,29.886017518123026,21.339030783597465,0.5405385541073136,1.6383397495740943,1.1287977479754387,never
New Mexico,2017,4.759713954741493,31.424791801396328,26.555267241168533,0.6828945317396233,1.9697628118792905,1.4413789982757736,never
New York,2017,3.7244548726797833,26.087744380882505,20.273775516944323,0.37573485680639035,1.1057081705800795,0.7687688725290924,never
